verse_id,syntax_signature,source
Tanakh.Torah.Exodus.15.25,0:root->-1|1:case->3|2:punct->3|3:obl->0|4:conj->0|5:nsubj->0|6:obj->4|7:conj->0|8:case->10|9:punct->8|10:obl->7|11:conj->0|12:nsubj->11|13:advmod->11|14:advmod->11|15:obl->14|16:obj->14|17:conj->16|18:advmod->19|19:conj->0|20:punct->19,none
Tanakh.Torah.Exodus.15.26,0:root->-1|1:mark->4|2:punct->1|3:obj->4|4:ccomp->0|5:obl->4|6:nsubj->11|7:vocative->4|8:ccomp->0|9:conj->4|10:obl->11|11:ccomp->0|12:conj->0|13:obl->12|14:conj->12|15:det->20|16:punct->15|17:obj->14|18:det->20|19:punct->20|20:compound:smixut->15|21:case->20|22:punct->20|23:acl:relcl->20|24:obl->23|25:advmod->27|26:punct->27|27:ccomp->0|28:obl->27|29:mark->27|30:nsubj->27|31:nsubj->27|32:ccomp->0|33:punct->32,none
Tanakh.Torah.Exodus.15.27,0:root->-1|1:obl->0|2:conj->1|3:nummod->4|4:compound:smixut->3|5:nsubj->2|6:compound:smixut->5|7:conj->3|8:conj->5|9:conj->0|10:punct->11|11:advmod->9|12:case->14|13:punct->14|14:obl->9|15:punct->0,R
Tanakh.Torah.Exodus.16.1,0:root->-1|1:obl->0|2:conj->0|3:det->5|4:punct->3|5:obj->2|6:compound:smixut->5|7:punct->6|8:compound:smixut->5|9:case->11|10:punct->11|11:nmod->5|12:punct->13|13:compound:smixut->11|14:mark->17|15:compound:affix->17|16:punct->15|17:obl->2|18:case->19|19:conj->17|20:nummod->22|21:nummod->22|22:nmod->19|23:nmod->22|24:amod->20|25:case->19|26:obl->25|27:compound:smixut->26|28:punct->0,R
Tanakh.Torah.Exodus.16.2,0:det->2|1:punct->0|2:root->-1|3:compound:smixut->2|4:punct->3|5:compound:smixut->2|6:case->8|7:punct->6|8:nmod->2|9:case->11|10:punct->9|11:conj->8|12:nmod->11|13:punct->2,P
Tanakh.Torah.Exodus.16.3,0:root->-1|1:obl->0|2:nsubj->6|3:compound:smixut->2|4:nsubj->6|5:punct->6|6:ccomp->0|7:obj->6|8:obl->6|9:punct->8|10:obl->6|11:obl->6|12:compound:smixut->11|13:obl->6|14:case->16|15:punct->16|16:obl->18|17:compound:smixut->16|18:obl->6|19:obj->23|20:obl->6|21:mark->23|22:punct->23|23:conj->18|24:obj->23|25:case->27|26:punct->27|27:obl->29|28:det->34|29:xcomp->23|30:case:acc->34|31:punct->32|32:det->34|33:punct->32|34:obj->29|35:det->34|36:obl->29|37:punct->6,P
Tanakh.Torah.Exodus.16.4,0:root->-1|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:cop->6|6:ccomp->0|7:obl->6|8:obj->6|9:case->11|10:punct->11|11:nmod->8|12:conj->6|13:nsubj->12|14:conj->12|15:nmod->17|16:punct->15|17:obl:tmod->12|18:nmod->17|19:case->20|20:obl->0|21:parataxis->6|22:nmod->21|23:mark->21|24:punct->23|25:advmod->21|26:punct->21,J
Tanakh.Torah.Exodus.16.5,0:root->-1|1:obl->0|2:amod->1|3:conj->0|4:case:acc->5|5:obj->3|6:punct->7|7:obj->3|8:cop->9|9:conj->7|10:case->9|11:obl->13|12:punct->13|13:dep->9|14:nsubj->13|15:punct->16|16:appos->14|17:punct->0,J
Tanakh.Torah.Exodus.16.6,0:root->-1|1:nsubj->0|2:conj->1|3:case->7|4:punct->7|5:det->7|6:punct->7|7:nsubj->0|8:compound:smixut->7|9:appos->7|10:conj->0|11:mark->13|12:nsubj->13|13:ccomp->10|14:obj->13|15:obl->13|16:compound:smixut->15|17:punct->0,none
Tanakh.Torah.Exodus.16.7,0:root->-1|1:conj->0|2:case:acc->4|3:punct->4|4:obj->1|5:compound:smixut->4|6:obl->0|7:case:acc->9|8:punct->9|9:obj->6|10:case->12|11:punct->9|12:nmod->9|13:conj->0|14:obj->13|15:mark->16|16:acl:relcl->14|17:punct->16,none
Tanakh.Torah.Exodus.16.8,0:root->-1|1:nsubj->0|2:case->30|3:compound:smixut->2|4:obl->0|5:obl->0|6:compound:smixut->5|7:xcomp->0|8:conj->7|9:obl->0|10:nmod->9|11:obl->7|12:nmod->9|13:case:acc->15|14:punct->15|15:obj->0|16:mark->20|17:punct->19|18:nsubj->19|19:ccomp->0|20:ccomp->0|21:conj->20|22:obj->21|23:advmod->25|24:punct->25|25:obl->26|26:parataxis->0|27:mark->25|28:case->30|29:punct->28|30:nmod->25|31:punct->0,none
Tanakh.Torah.Exodus.16.9,0:ccomp->5|1:nsubj->0|2:case->4|3:punct->2|4:obl->0|5:root->-1|6:case->10|7:punct->8|8:det->10|9:punct->8|10:obl->5|11:compound:smixut->10|12:compound:smixut->11|13:nsubj->5|14:case->15|15:nmod->13|16:mark->17|17:ccomp->5|18:case:acc->19|19:obj->17|20:punct->5,none
Tanakh.Torah.Exodus.16.10,0:root->-1|1:obl->0|2:compound:smixut->1|3:case->7|4:punct->5|5:det->7|6:punct->5|7:compound:smixut->1|8:compound:smixut->7|9:punct->8|10:compound:smixut->8|11:conj->0|12:case->14|13:punct->14|14:obl->11|15:advmod->18|16:nsubj->18|17:compound:smixut->16|18:parataxis->0|19:obl->18|20:punct->18,none
Tanakh.Torah.Exodus.16.11,0:root->-1|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:xcomp->0|6:punct->0,none
Tanakh.Torah.Exodus.16.12,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:compound:smixut->3|5:compound:smixut->4|6:parataxis->0|7:obl->8|8:xcomp->6|9:case->10|10:obl->8|11:ccomp->8|12:obj->11|13:obl->11|14:ccomp->8|15:punct->16|16:obl->14|17:conj->0|18:mark->14|19:nsubj->20|20:vocative->14|21:conj->20|22:punct->0,none
Tanakh.Torah.Exodus.16.13,0:root->-1|1:obl->0|2:advcl->0|3:nsubj->2|4:conj->2|5:case:acc->7|6:punct->7|7:obj->2|8:conj->7|9:conj->0|10:nsubj->9|11:compound:smixut->10|12:advmod->10|13:nmod->10|14:punct->0,none
Tanakh.Torah.Exodus.16.14,0:root->-1|1:nsubj->0|2:compound:smixut->1|3:advmod->0|4:case->7|5:punct->4|6:fixed->4|7:compound:smixut->6|8:xcomp->3|9:advmod->8|10:amod->9|11:obl->8|12:case->14|13:punct->14|14:nmod->11|15:punct->0,none
Tanakh.Torah.Exodus.16.15,0:root->-1|1:nsubj->3|2:punct->1|3:compound:smixut->1|4:conj->0|5:obj->4|6:case->8|7:punct->8|8:nmod->5|9:case->8|10:nmod->5|11:mark->13|12:advmod->13|13:ccomp->4|14:obj->17|15:punct->16|16:obj->13|17:conj->13|18:nsubj->17|19:obl->17|20:cop->21|21:ccomp->17|22:mark->23|23:acl:relcl->21|24:nsubj->23|25:obl->23|26:xcomp->23|27:punct->23,none
Tanakh.Torah.Exodus.16.16,0:nsubj->1|1:root->-1|2:mark->3|3:acl:relcl->1|4:nsubj->3|5:xcomp->3|6:obl->5|7:obj->5|8:case->9|9:obl->5|10:compound:smixut->9|11:nmod->9|12:compound:smixut->11|13:compound:smixut->9|14:appos->5|15:obl->5|16:obl->17|17:acl:relcl->15|18:punct->1,none
Tanakh.Torah.Exodus.16.17,0:root->-1|1:punct->2|2:obj->0|3:nsubj->5|4:compound:smixut->3|5:advcl->0|6:obj->5|7:conj->6|8:punct->0,none
Tanakh.Torah.Exodus.16.18,0:root->-1|1:obl->0|2:advmod->3|3:conj->0|4:acl:relcl->3|5:nsubj->7|6:advmod->7|7:conj->0|8:obj->7|9:case->11|10:punct->11|11:obl->7|12:obl->11|13:punct->7,none
Tanakh.Torah.Exodus.16.19,0:root->-1|1:nsubj->0|2:obl->0|3:obj->0|4:advmod->3|5:punct->8|6:advmod->3|7:nmod->3|8:case->10|9:punct->8|10:nmod->3|11:punct->0,none
Tanakh.Torah.Exodus.16.20,0:advmod->2|1:punct->0|2:root->-1|3:case->5|4:punct->5|5:obl->2|6:conj->5|7:obj->2|8:nmod->7|9:case->11|10:punct->9|11:obl->12|12:conj->2|13:obj->12|14:conj->2|15:conj->2|16:obj->15|17:nsubj->15|18:punct->2,none
Tanakh.Torah.Exodus.16.21,0:root->-1|1:obj->0|2:obl->0|3:obl->0|4:appos->6|5:appos->6|6:nmod->4|7:conj->6|8:nsubj->6|9:conj->7|10:punct->0,none
Tanakh.Torah.Exodus.16.22,0:root->-1|1:punct->0|2:obl->0|3:amod->2|4:advcl->0|5:obj->4|6:obl->4|7:nummod->6|8:appos->6|9:obl->4|10:conj->4|11:det->13|12:punct->11|13:nsubj->10|14:compound:smixut->13|15:conj->4|16:obl->15|17:punct->0,none
Tanakh.Torah.Exodus.16.23,0:root->-1|1:obl->0|2:cop->4|3:mark->0|4:ccomp->0|5:compound:smixut->4|6:ccomp->0|7:compound:smixut->4|8:punct->9|9:compound:smixut->7|10:obl->0|11:advmod->15|12:obj->15|13:mark->15|14:punct->15|15:ccomp->0|16:obj->15|17:case:acc->25|18:obj->26|19:punct->20|20:ccomp->26|21:obl->20|22:case:acc->25|23:det->25|24:punct->25|25:obj->26|26:parataxis->15|27:obl->26|28:obl->26|29:case->31|30:punct->29|31:obl->26|32:punct->26,none
Tanakh.Torah.Exodus.16.24,0:root->-1|1:obj->0|2:case->4|3:punct->2|4:obj->0|5:mark->6|6:conj->0|7:obj->6|8:advmod->9|9:conj->6|10:obj->9|11:advmod->13|12:punct->13|13:conj->0|14:obl->13|15:punct->13,none
Tanakh.Torah.Exodus.16.25,0:parataxis->2|1:nsubj->2|2:root->-1|3:advmod->2|4:mark->11|5:punct->4|6:obl->11|7:compound:smixut->6|8:obl->11|9:advmod->11|10:advmod->11|11:ccomp->0|12:obl->11|13:punct->11,none
Tanakh.Torah.Exodus.16.26,0:nummod->1|1:nsubj->2|2:root->-1|3:conj->2|4:amod->3|5:appos->3|6:advmod->7|7:conj->2|8:punct->9|9:obl->2|10:punct->2,none
Tanakh.Torah.Exodus.16.27,0:conj->3|1:obl->3|2:amod->1|3:root->-1|4:case->6|5:punct->6|6:obl->3|7:xcomp->3|8:advmod->9|9:conj->3|10:punct->0,none
Tanakh.Torah.Exodus.16.28,0:root->-1|1:nsubj->0|2:case->4|3:punct->5|4:obl->0|5:case->4|6:punct->5|7:obl->0|8:obl->0|9:xcomp->0|10:obj->9|11:conj->10|12:punct->11,none
Tanakh.Torah.Exodus.16.29,0:root->-1|1:mark->4|2:punct->4|3:nsubj->4|4:ccomp->0|5:obl->4|6:nsubj->4|7:advmod->11|8:punct->7|9:fixed->7|10:nsubj->11|11:conj->0|12:obl->11|13:obl->11|14:amod->13|15:obj->11|16:obl->11|17:acl:relcl->16|18:punct->19|19:obj->11|20:nmod->19|21:advmod->23|22:punct->23|23:acl:relcl->19|24:nsubj->23|25:obl->23|26:obl->23|27:amod->26|28:punct->0,none
Tanakh.Torah.Exodus.16.30,0:root->-1|1:nsubj->0|2:obl->0|3:compound:smixut->2|4:punct->0,none
Tanakh.Torah.Exodus.16.31,0:root->-1|1:nmod->3|2:punct->1|3:compound:smixut->0|4:case:acc->6|5:punct->6|6:obj->0|7:appos->0|8:nsubj->7|9:nmod->8|10:compound:smixut->9|11:amod->10|12:conj->9|13:nmod->12|14:nmod->13|15:punct->7,none
Tanakh.Torah.Exodus.16.32,0:root->-1|1:nsubj->0|2:nsubj->3|3:nsubj->0|4:mark->5|5:ccomp->0|6:nsubj->5|7:amod->3|8:obj->5|9:nmod->8|10:xcomp->5|11:obl->5|12:case->14|13:nsubj->14|14:ccomp->0|15:case:acc->17|16:punct->17|17:obj->14|18:mark->14|19:ccomp->0|20:obj->19|21:obl->19|22:acl:relcl->17|23:obj->19|24:obl->22|25:compound:smixut->24|26:punct->0,none
Tanakh.Torah.Exodus.16.33,0:root->-1|1:nsubj->0|2:case->4|3:punct->2|4:flat->1|5:parataxis->0|6:obj->5|7:nummod->6|8:conj->5|9:punct->10|10:obj->8|11:amod->10|12:punct->11|13:compound:smixut->10|14:case->13|15:conj->5|16:obj->15|17:case->18|18:obl->15|19:obl->15|20:obl->8|21:punct->0,none
Tanakh.Torah.Exodus.16.34,0:mark->1|1:root->-1|2:nsubj->1|3:case->5|4:punct->5|5:obl->1|6:conj->1|7:nsubj->6|8:case->9|9:dep->6|10:obl->6|11:punct->1,none
Tanakh.Torah.Exodus.16.35,0:nsubj->2|1:compound:smixut->0|2:root->-1|3:case:acc->5|4:punct->5|5:obj->2|6:nummod->7|7:obl:tmod->2|8:case->7|9:punct->8|10:obl->18|11:compound:affix->13|12:punct->11|13:obl->18|14:advcl->2|15:case:acc->17|16:punct->19|17:obj->18|18:conj->2|19:dep->18|20:punct->24|21:obl->18|22:case->24|23:punct->24|24:obl->18|25:compound:smixut->24|26:compound:smixut->25|27:punct->2,none
Tanakh.Torah.Exodus.16.36,0:det->1|1:compound:smixut->0|2:compound:smixut->1|3:root->-1|4:punct->3,P
Tanakh.Torah.Exodus.17.1,0:root->-1|1:compound:smixut->3|2:punct->1|3:nsubj->0|4:compound:smixut->3|5:punct->4|6:compound:smixut->3|7:nmod->3|8:punct->9|9:compound:smixut->7|10:nmod->3|11:case->14|12:punct->13|13:fixed->11|14:obl->15|15:conj->0|16:obl->15|17:conj->15|18:nsubj->17|19:obl->17|20:compound:smixut->19|21:punct->0,P
Tanakh.Torah.Exodus.17.2,0:root->-1|1:nsubj->0|2:case->4|3:punct->4|4:compound:smixut->2|5:conj->0|6:ccomp->5|7:punct->6|8:obl->6|9:obj->6|10:conj->6|11:conj->10|12:obl->11|13:nsubj->11|14:obj->11|15:punct->14|16:obl->11|17:obl->11|18:obj->20|19:punct->20|20:ccomp->11|21:case:acc->18|22:punct->20|23:vocative->20|24:punct->0,E
Tanakh.Torah.Exodus.17.3,0:root->-1|1:advmod->0|2:nsubj->0|3:obl->4|4:nsubj->0|5:nsubj->4|6:case->8|7:punct->8|8:obl->0|9:conj->0|10:advmod->9|11:nsubj->12|12:obl->9|13:obl->12|14:xcomp->12|15:obj->14|16:case:acc->18|17:punct->18|18:conj->15|19:case:acc->18|20:punct->21|21:conj->18|22:nmod->21|23:punct->0,E
Tanakh.Torah.Exodus.17.4,0:root->-1|1:nsubj->0|2:case->4|3:punct->2|4:nmod->1|5:xcomp->0|6:obj->5|7:ccomp->5|8:obl->7|9:det->8|10:advmod->11|11:advmod->7|12:conj->11|13:punct->0,E
Tanakh.Torah.Exodus.17.5,0:root->-1|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:ccomp->0|6:case->7|7:obl->5|8:conj->5|9:obj->8|10:obl->8|11:compound:smixut->10|12:conj->10|13:mark->14|14:acl:relcl->10|15:obl->14|16:case:acc->18|17:punct->18|18:obj->19|19:parataxis->14|20:obl->14|21:conj->19|22:punct->19,E
Tanakh.Torah.Exodus.17.6,0:nsubj->1|1:root->-1|2:obl->1|3:advmod->1|4:conj->1|5:case->7|6:punct->5|7:nmod->4|8:obl->9|9:conj->8|10:obl->9|11:conj->1|12:obl->11|13:obj->11|14:conj->11|15:nsubj->14|16:conj->1|17:advmod->16|18:obj->16|19:obl->16|20:obj->16|21:compound:smixut->20|22:punct->1,E
Tanakh.Torah.Exodus.17.7,0:root->-1|1:advmod->0|2:nsubj->0|3:nsubj->0|4:conj->3|5:case->7|6:punct->7|7:obl->0|8:punct->9|9:nmod:poss->7|10:compound:smixut->9|11:case->12|12:conj->0|13:case:acc->15|14:cc->12|15:obl->0|16:xcomp->15|17:advcl->16|18:nsubj->22|19:obl->17|20:mark->22|21:punct->20|22:advcl->16|23:punct->22,E
Tanakh.Torah.Exodus.17.8,0:root->-1|1:nsubj->0|2:conj->0|3:case->5|4:punct->5|5:compound:smixut->3|6:obl->2|7:punct->0,E
Tanakh.Torah.Exodus.17.9,0:parataxis->5|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:root->-1|6:punct->5|7:obl->0|8:obj->5|9:conj->0|10:compound:smixut->9|11:nmod->10|12:advmod->14|13:nsubj->14|14:ccomp->0|15:case->17|16:punct->15|17:obl->14|18:compound:smixut->17|19:conj->18|20:nsubj->14|21:nmod->20|22:punct->5,E
Tanakh.Torah.Exodus.17.10,0:root->-1|1:nsubj->0|2:mark->3|3:advcl->0|4:punct->6|5:obl->3|6:nsubj->3|7:ccomp->3|8:obl->7|9:nsubj->12|10:flat->9|11:conj->10|12:conj->0|13:nsubj->12|14:compound:smixut->13|15:punct->0,E
Tanakh.Torah.Exodus.17.11,0:root->-1|1:mark->2|2:advcl->0|3:nsubj->2|4:obj->2|5:conj->2|6:compound:smixut->5|7:mark->8|8:conj->2|9:obj->8|10:conj->8|11:nsubj->10|12:punct->0,E
Tanakh.Torah.Exodus.17.12,0:conj->2|1:compound:smixut->0|2:root->-1|3:conj->2|4:punct->5|5:obj->3|6:conj->2|7:obl->6|8:conj->12|9:obl->8|10:nsubj->12|11:conj->10|12:conj->3|13:obl->12|14:obl->15|15:obl:npmod->12|16:conj->15|17:parataxis->12|18:conj->20|19:nsubj->18|20:nsubj->18|21:case->23|22:punct->23|23:nmod->20|24:nsubj->23|25:punct->2,E
Tanakh.Torah.Exodus.17.13,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->0|4:obj->0|5:case:acc->7|6:punct->7|7:conj->4|8:case->10|9:punct->10|10:obl->0|11:punct->0,E
Tanakh.Torah.Exodus.17.14,0:parataxis->5|1:nsubj->0|2:case->4|3:punct->4|4:obl->0|5:root->-1|6:obj->5|7:nsubj->0|8:obl->5|9:conj->7|10:obl->9|11:obl->9|12:mark->14|13:punct->12|14:ccomp->5|15:conj->5|16:case:acc->18|17:punct->18|18:obj->14|19:compound:smixut->18|20:case->21|21:obl->14|22:punct->5,E
Tanakh.Torah.Exodus.17.15,0:root->-1|1:nsubj->0|2:obj->0|3:conj->0|4:obj->3|5:appos->4|6:punct->7|7:obj->3|8:punct->7,E
Tanakh.Torah.Exodus.17.16,0:root->-1|1:mark->3|2:punct->1|3:ccomp->0|4:case->6|5:punct->6|6:obl->3|7:nsubj->3|8:nsubj->7|9:obl->3|10:nmod->8|11:obl->12|12:flat->11|13:punct->12,E
Tanakh.Torah.Exodus.18.1,0:root->-1|1:nsubj->0|2:obj->0|3:obl->0|4:appos->0|5:compound:smixut->4|6:case:acc->7|7:obj->10|8:punct->10|9:mark->10|10:acl:relcl->4|11:nsubj->10|12:obl->10|13:conj->12|14:nmod->13|15:mark->17|16:punct->17|17:ccomp->0|18:nsubj->17|19:case:acc->21|20:punct->21|21:obj->17|22:obl->17|23:punct->0,E
Tanakh.Torah.Exodus.18.2,0:root->-1|1:nsubj->0|2:obj->0|3:compound:smixut->2|4:case:acc->6|5:punct->6|6:obj->0|7:appos->6|8:compound:smixut->7|9:case->10|10:nmod->6|11:punct->0,E
Tanakh.Torah.Exodus.18.3,0:case->2|1:nummod->2|2:root->-1|3:mark->6|4:advmod->6|5:acl:relcl->2|6:appos->5|7:mark->8|8:acl:relcl->2|9:nsubj->8|10:cop->11|11:obl->10|12:compound:smixut->11|13:punct->2,E
Tanakh.Torah.Exodus.18.4,0:root->-1|1:nsubj->0|2:nsubj->0|3:mark->5|4:punct->3|5:appos->0|6:compound:smixut->5|7:obl->0|8:conj->5|9:obl->8|10:nsubj->8|11:punct->0,E
Tanakh.Torah.Exodus.18.5,0:root->-1|1:nsubj->0|2:nsubj->0|3:compound:smixut->2|4:conj->3|5:conj->2|6:case->8|7:punct->8|8:nmod->2|9:case->11|10:punct->11|11:nmod->8|12:mark->15|13:punct->15|14:nsubj->15|15:parataxis->0|16:parataxis->15|17:flat->15|18:compound:smixut->17|19:punct->15,E
Tanakh.Torah.Exodus.18.6,0:root->-1|1:case->3|2:punct->3|3:obl->0|4:nsubj->3|5:vocative->0|6:nsubj->0|7:parataxis->0|8:obl->7|9:conj->8|10:nummod->11|11:conj->8|12:obl->7|13:punct->0,E
Tanakh.Torah.Exodus.18.7,0:root->-1|1:nsubj->0|2:case->3|3:obl->0|4:conj->0|5:conj->0|6:punct->7|7:obl->5|8:conj->0|9:obj->5|10:punct->7|11:nmod->9|12:obl->8|13:conj->0|14:obl->13|15:punct->0,E
Tanakh.Torah.Exodus.18.8,0:root->-1|1:nsubj->0|2:obl->0|3:case:acc->4|4:obj->7|5:punct->4|6:mark->7|7:acl:relcl->4|8:nsubj->7|9:obl->7|10:conj->9|11:case->17|12:obl->7|13:compound:smixut->12|14:case:acc->17|15:det->17|16:punct->15|17:compound:smixut->12|18:mark->19|19:acl:relcl->17|20:obl->19|21:conj->19|22:nsubj->21|23:punct->0,E
Tanakh.Torah.Exodus.18.9,0:advmod->1|1:root->-1|2:case->5|3:det->5|4:punct->3|5:obl->1|6:mark->8|7:punct->8|8:acl:relcl->5|9:nsubj->8|10:obl->8|11:mark->12|12:advcl->8|13:obl->12|14:nsubj->12|15:punct->1,E
Tanakh.Torah.Exodus.18.10,0:root->-1|1:nsubj->0|2:ccomp->0|3:nsubj->2|4:mark->5|5:ccomp->0|6:obj->5|7:obl->5|8:obj->5|9:advmod->10|10:nsubj->0|11:mark->12|12:acl:relcl->10|13:case:acc->15|14:obj->12|15:obj->12|16:case->19|17:obl->12|18:punct->19|19:obl->12|20:punct->0,E
Tanakh.Torah.Exodus.18.11,0:advmod->1|1:root->-1|2:mark->4|3:punct->2|4:ccomp->1|5:nsubj->4|6:obl->4|7:punct->6|8:obl->4|9:mark->10|10:obl->4|11:mark->13|12:acl:relcl->10|13:nmod->12|14:punct->1,E
Tanakh.Torah.Exodus.18.12,0:root->-1|1:nsubj->0|2:obj->0|3:compound:smixut->2|4:appos->3|5:conj->4|6:obl->7|7:conj->4|8:nsubj->7|9:det->11|10:conj->8|11:nsubj->7|12:compound:smixut->11|13:xcomp->11|14:punct->15|15:obj->13|16:compound:smixut->18|17:punct->18|18:nmod->15|19:compound:smixut->18|20:case->18|21:nmod->16|22:punct->0,E
Tanakh.Torah.Exodus.18.13,0:root->-1|1:obl->0|2:nsubj->0|3:nsubj->2|4:xcomp->2|5:case:acc->7|6:obj->4|7:obj->4|8:conj->0|9:nsubj->8|10:case->12|11:punct->12|12:obl->8|13:case->15|14:punct->18|15:obl->8|16:case->18|17:punct->18|18:nmod->12|19:punct->0,E
Tanakh.Torah.Exodus.18.14,0:root->-1|1:nsubj->0|2:compound:smixut->1|3:case:acc->1|4:obj->9|5:punct->6|6:mark->9|7:punct->9|8:nsubj->9|9:acl:relcl->1|10:obl->9|11:conj->0|12:obj->11|13:punct->12|14:nsubj->12|15:det->14|16:mark->18|17:nsubj->18|18:acl:relcl->14|19:obl->18|20:advmod->22|21:nsubj->22|22:acl:relcl->14|23:advmod->22|24:det->26|25:punct->26|26:nsubj->22|27:acl:relcl->26|28:obl->27|29:case->34|30:punct->32|31:obl->22|32:case->34|33:punct->32|34:obl->22|35:punct->0,E
Tanakh.Torah.Exodus.18.15,0:root->-1|1:nsubj->0|2:obl->0|3:mark->5|4:punct->5|5:ccomp->0|6:obl->5|7:obl->5|8:obl->5|9:compound:smixut->8|10:punct->0,E
Tanakh.Torah.Exodus.18.16,0:mark->2|1:punct->2|2:advcl->5|3:obl->2|4:nsubj->2|5:root->-1|6:obl->5|7:conj->5|8:case->9|9:obl->7|10:case->11|11:conj->9|12:conj->5|13:case:acc->9|14:punct->15|15:obj->12|16:obl->12|17:case:acc->19|18:punct->19|19:obj->12|20:punct->5,E
Tanakh.Torah.Exodus.18.17,0:root->-1|1:nsubj->0|2:compound:smixut->1|3:obl->0|4:advmod->6|5:punct->4|6:obj->0|7:nsubj->6|8:mark->10|9:nsubj->10|10:acl:relcl->7|11:punct->6,E
Tanakh.Torah.Exodus.18.18,0:root->-1|1:nsubj->0|2:det->4|3:punct->4|4:nsubj->0|5:det->7|6:punct->7|7:appos->4|8:det->7|9:mark->10|10:acl:relcl->7|11:mark->19|12:punct->11|13:advcl->19|14:obl->19|15:nsubj->19|16:advmod->18|17:punct->19|18:aux->19|19:acl:relcl->7|20:advmod->19|21:punct->19,E
Tanakh.Torah.Exodus.18.19,0:advmod->1|1:root->-1|2:obl->1|3:advcl->1|4:conj->1|5:nsubj->4|6:nsubj->4|7:cop->4|8:nsubj->4|9:nmod->8|10:case->9|11:nmod->9|12:conj->3|13:obj->12|14:case:acc->16|15:punct->16|16:obj->12|17:case->19|18:punct->17|19:nmod->13|20:punct->1,E
Tanakh.Torah.Exodus.18.20,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->0|5:case:acc->7|6:punct->5|7:nmod->4|8:conj->0|9:obl->8|10:case:acc->12|11:punct->12|12:obj->8|13:acl:relcl->12|14:obl->13|15:case:acc->17|16:punct->17|17:conj->12|18:mark->19|19:acl:relcl->17|20:punct->0,E
Tanakh.Torah.Exodus.18.21,0:nsubj->1|1:root->-1|2:det->4|3:punct->4|4:obl->1|5:appos->4|6:punct->8|7:compound:smixut->5|8:compound:smixut->5|9:compound:smixut->8|10:appos->7|11:compound:smixut->10|12:acl:relcl->11|13:compound:smixut->12|14:conj->1|15:obj->14|16:nsubj->15|17:nsubj->15|18:nsubj->15|19:nummod->20|20:nsubj->15|21:nummod->20|22:conj->21|23:nummod->17|24:punct->1,E
Tanakh.Torah.Exodus.18.22,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:det->6|5:punct->6|6:obl->0|7:cop->12|8:det->10|9:punct->8|10:obj->0|11:acl:relcl->10|12:parataxis->0|13:obl->12|14:det->16|15:punct->16|16:nsubj->18|17:amod->16|18:acl:relcl->10|19:punct->20|20:nsubj->12|21:conj->20|22:obl->21|23:conj->12|24:obl->23|25:punct->0,E
Tanakh.Torah.Exodus.18.23,0:mark->5|1:case:acc->3|2:punct->3|3:obj->5|4:det->3|5:root->-1|6:conj->5|7:nsubj->6|8:nsubj->9|9:conj->5|10:advmod->13|11:det->13|12:punct->13|13:nsubj->9|14:det->13|15:case->17|16:punct->15|17:obl->9|18:conj->9|19:obl->18|20:punct->9,E
Tanakh.Torah.Exodus.18.24,0:root->-1|1:nsubj->0|2:obl->0|3:compound:smixut->2|4:conj->0|5:obj->7|6:mark->7|7:acl:relcl->5|8:punct->0,E
Tanakh.Torah.Exodus.18.25,0:root->-1|1:nsubj->0|2:appos->1|3:punct->2|4:compound:smixut->2|5:det->7|6:punct->7|7:nmod->2|8:conj->0|9:nsubj->8|10:obj->8|11:case->13|12:punct->13|13:obl->8|14:obj->8|15:compound:smixut->16|16:obj->8|17:nummod->18|18:appos->14|19:nummod->18|20:conj->19|21:compound:smixut->18|22:punct->0,E
Tanakh.Torah.Exodus.18.26,0:root->-1|1:case:acc->3|2:punct->3|3:obj->0|4:det->6|5:punct->6|6:obl->0|7:case:acc->9|8:punct->9|9:obj->0|10:amod->9|11:acl:relcl->9|12:case->14|13:punct->12|14:obl->11|15:det->17|16:punct->15|17:conj->14|18:amod->17|19:acl:relcl->9|20:nsubj->19|21:punct->20,E
Tanakh.Torah.Exodus.18.27,0:root->-1|1:nsubj->0|2:case:acc->4|3:punct->4|4:obj->0|5:conj->0|6:obl->5|7:case->9|8:punct->9|9:obl->5|10:punct->0,E
Tanakh.Torah.Exodus.19.1,0:obl->10|1:amod->0|2:acl:relcl->0|3:nmod->5|4:punct->3|5:compound:smixut->3|6:obl->2|7:compound:smixut->6|8:obl->10|9:det->8|10:root->-1|11:nsubj->10|12:compound:smixut->11|13:punct->10,P
Tanakh.Torah.Exodus.19.2,0:root->-1|1:obl->0|2:conj->0|3:obl->2|4:compound:smixut->3|5:conj->0|6:obl->5|7:conj->2|8:punct->9|9:advmod->7|10:nsubj->7|11:case->12|12:obl->7|13:punct->0,none
