verse_id,constituency_signature,source
Tanakh.Torah.Deuteronomy.21.15,s0:xYqX(Conj+Pred+PreC+Subj)|s0:AjCl(Subj+PreC)|s0:AjCl(Conj+Subj+PreC)|s1:WQtX(Conj+Pred+Cmpl+Objc+Subj)|s2:WQtX(Conj+Pred+Subj+PreC),D
Tanakh.Torah.Deuteronomy.21.16,s0:MSyn(Conj+Pred)|s1:xYq0(Time+Nega+Pred)|s1:InfC(PreS+Objc)|s1:xYq0(Rela+Pred+PreC)|s1:InfC(Pred+Objc+Cmpl),D
Tanakh.Torah.Deuteronomy.21.17,s0:xYq0(Conj+Objc+Pred)|s0:InfC(Pred+Cmpl+Objc)|s0:xYq0(Rela+Pred+Cmpl)|s1:NmCl(Conj+Subj+PreC)|s2:NmCl(PreC+Subj),D
Tanakh.Torah.Deuteronomy.21.18,s0:xYqX(Conj+Pred+PreC+Subj)|s1:Ptcp(NCoS+PreC+Cmpl)|s2:WQt0(Conj+Pred+Objc)|s3:WxY0(Conj+Nega+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.21.19,s0:WQtX(Conj+Pred+Cmpl+Subj)|s1:WQt0(Conj+Pred+Objc+Cmpl),D
Tanakh.Torah.Deuteronomy.21.20,s0:WQt0(Conj+Pred+Cmpl)|s1:AjCl(Subj+PreC)|s1:AjCl(PreC)|s2:Ptcp(NCoS+PreC+Cmpl),D
Tanakh.Torah.Deuteronomy.21.21,s0:WQtX(Conj+PreO+Subj+Cmpl)|s1:WQt0(Conj+Pred)|s2:WQt0(Conj+Pred+Objc+Cmpl)|s3:WXYq(Conj+Subj+Pred)|s4:WYq0(Conj+Pred),D
Tanakh.Torah.Deuteronomy.21.22,s0:WxYX(Conj+Conj+Pred+PreC+Subj)|s1:WQt0(Conj+Pred)|s2:WQt0(Conj+Pred+Objc+Cmpl),D
Tanakh.Torah.Deuteronomy.21.23,s0:xYqX(Nega+Pred+Subj+Loca)|s1:xYq0(Conj+Modi+PreO+Time)|s2:NmCl(Conj+PreC+Subj)|s3:WxY0(Conj+Nega+Pred+Objc)|s3:Ptcp(Rela+Subj+PreC+Cmpl+Objc),D
Tanakh.Torah.Deuteronomy.22.1,s0:xYq0(Nega+Pred+Objc)|s0:Ptcp(PreC)|s1:WQt0(Conj+Pred+Cmpl)|s2:xYq0(Modi+PreO+Cmpl),D
Tanakh.Torah.Deuteronomy.22.2,s0:AjCl(Conj+Conj+Nega+PreC+Subj+Cmpl)|s1:WxQ0(Conj+Nega+PreO)|s2:WQt0(Conj+PreO+Cmpl)|s3:WQt0(Conj+Pred+PreC)|s3:InfC(Pred+Subj+Objc)|s4:WQt0(Conj+PreO+Cmpl),D
Tanakh.Torah.Deuteronomy.22.3,s0:WxY0(Conj+Modi+Pred+Cmpl)|s1:WxY0(Conj+Modi+Pred+Cmpl)|s2:WxY0(Conj+Modi+Pred+Cmpl)|s2:xYq0(Rela+Pred+Cmpl)|s2:WQt0(Conj+PreO)|s3:xYq0(Nega+Pred)|s3:InfC(Pred),D
Tanakh.Torah.Deuteronomy.22.4,s0:xYq0(Nega+Pred+Objc)|s0:Ptcp(PreC+Cmpl)|s1:WQt0(Conj+Pred+Cmpl)|s2:xYq0(Modi+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.22.5,s0:xYqX(Nega+Pred+Subj+PreC)|s1:WxYX(Conj+Nega+Pred+Subj+Objc)|s2:NmCl(Conj+PreC+Subj)|s3:Ptcp(PreC+Objc),D
Tanakh.Torah.Deuteronomy.22.6,s0:xYqX(Conj+Pred+Subj+Adju+Loca+Adju)|s1:Ptcp(Conj+Subj+PreC+Cmpl)|s2:xYq0(Nega+Pred+Objc+Adju),D
Tanakh.Torah.Deuteronomy.22.7,s0:xYq0(Modi+Pred+Objc)|s1:WxY0(Conj+Objc+Pred+Cmpl)|s2:xYq0(Conj+Pred+Cmpl)|s3:WQt0(Conj+Pred+Objc),D
Tanakh.Torah.Deuteronomy.22.8,s0:xYq0(Conj+Pred+Objc)|s1:WQt0(Conj+Pred+Objc+Cmpl)|s2:WxY0(Conj+Nega+Pred+Objc+Cmpl)|s3:xYqX(Conj+Pred)|s3:Ptcp(Rela+PreC+Cmpl),D
Tanakh.Torah.Deuteronomy.22.9,s0:xYq0(Nega+Pred+Objc+PrAd)|s1:xYqX(Conj+Pred+Subj)|s1:Ellp(Subj)|s1:xYq0(Rela+Pred),D
Tanakh.Torah.Deuteronomy.22.10,s0:xYq0(Nega+Pred+Cmpl+Modi),D
Tanakh.Torah.Deuteronomy.22.11,s0:xYq0(Nega+Pred+Objc+Modi),D
Tanakh.Torah.Deuteronomy.22.12,s0:xYq0(Objc+Pred+Supp+Cmpl)|s0:xYq0(Rela+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.22.13,s0:xYqX(Conj+Pred+Subj+Objc)|s1:WQt0(Conj+Pred+Cmpl)|s2:WQt0(Conj+PreO),D
Tanakh.Torah.Deuteronomy.22.14,s0:WQt0(Conj+Pred+Cmpl+Objc)|s1:WQt0(Conj+Pred+Cmpl+Objc)|s2:WQt0(Conj+Pred)|s3:xQt0(Objc+Pred)|s4:Way0(Conj+Pred+Cmpl)|s5:WxQ0(Conj+Nega+Pred+Cmpl+Objc),D
Tanakh.Torah.Deuteronomy.22.15,s0:WQtX(Conj+Pred+Subj)|s1:WQt0(Conj+Pred+Objc+Cmpl+Loca),D
Tanakh.Torah.Deuteronomy.22.16,s0:WQtX(Conj+Pred+Subj+Cmpl)|s1:xQt0(Objc+Pred+Cmpl+Cmpl)|s2:Way0(Conj+PreO),D
Tanakh.Torah.Deuteronomy.22.17,s0:MSyn(Conj+Intj)|s1:XQtl(Subj+Pred+Objc)|s1:InfC(Pred)|s2:xQt0(Nega+Pred+Cmpl+Objc)|s3:NmCl(Conj+Subj+PreC)|s4:WQt0(Conj+Pred+Objc+Cmpl),D
Tanakh.Torah.Deuteronomy.22.18,s0:WQtX(Conj+Pred+Subj+Objc)|s1:WQt0(Conj+Pred+Objc),D
Tanakh.Torah.Deuteronomy.22.19,s0:WQt0(Conj+Pred+Objc+Objc)|s1:WQt0(Conj+Pred+Cmpl)|s2:xQt0(Conj+Pred+Objc+Cmpl)|s3:WxY0(Conj+Cmpl+Pred+PreC)|s4:xYq0(Nega+Pred)|s4:InfC(PreO+Time),D
Tanakh.Torah.Deuteronomy.22.20,s0:WxQX(Conj+Conj+PreC+Pred+Subj)|s1:xQtX(Nega+Pred+Subj),D
Tanakh.Torah.Deuteronomy.22.21,s0:WQt0(Conj+Pred+Objc+Cmpl)|s1:WQtX(Conj+PreO+Subj+Cmpl)|s2:WQt0(Conj+Pred)|s3:xQt0(Conj+Pred+Objc+Loca)|s3:InfC(Pred+Objc)|s4:WQt0(Conj+Pred+Objc+Cmpl),D
Tanakh.Torah.Deuteronomy.22.22,s0:xYqX(Conj+Pred+Subj)|s0:Ptcp(PreC+Cmpl)|s1:WQtX(Conj+Pred+Subj)|s1:Ellp(Subj)|s1:Ptcp(Rela+PreC+Cmpl)|s2:WQt0(Conj+Pred+Objc+Cmpl),D
Tanakh.Torah.Deuteronomy.22.23,s0:xYqX(Conj+Pred+Subj)|s0:Ptcp(PreC+Cmpl)|s1:WQtX(Conj+PreO+Subj+Cmpl)|s2:WQt0(Conj+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.22.24,s0:WQt0(Conj+Pred+Objc+Cmpl)|s1:WQt0(Conj+Pred+Objc+Cmpl)|s1:Ellp(Objc+Adju)|s1:xQt0(Rela+Nega+Pred+Loca)|s1:Ellp(Conj+Objc+Adju)|s1:xQt0(Rela+Pred+Objc)|s2:WQt0(Conj+Pred)|s3:WQt0(Conj+Pred+Objc+Cmpl),D
Tanakh.Torah.Deuteronomy.22.25,s0:WxYX(Conj+Conj+Cmpl+Pred+Subj+Objc)|s1:WQtX(Conj+Pred+Cmpl+Subj)|s2:WQt0(Conj+Pred+Cmpl)|s3:WQtX(Conj+Pred+Subj)|s3:xQt0(Rela+Pred+Cmpl)|s4:NmCl(Adju),D
Tanakh.Torah.Deuteronomy.22.26,s0:WxY0(Conj+Cmpl+Nega+Pred+Objc)|s1:NmCl(NCop+PreC+Subj)|s2:NmCl(Conj+Modi+Subj)|s2:xYqX(Conj+Pred+Subj+Cmpl)|s2:WQt0(Conj+PreO+Objc),D
Tanakh.Torah.Deuteronomy.22.27,s0:xQt0(Conj+Cmpl+PreO)|s1:ZQtX(Pred+Subj)|s2:NmCl(Conj+NCop+Subj+PreC),D
Tanakh.Torah.Deuteronomy.22.28,s0:xYqX(Conj+Pred+Subj+Objc)|s0:xQt0(Rela+Nega+Pred)|s1:WQt0(Conj+PreO)|s2:WQt0(Conj+Pred+Cmpl)|s3:WQt0(Conj+Pred),D
Tanakh.Torah.Deuteronomy.22.29,s0:WQtX(Conj+Pred+Subj+Cmpl+Objc)|s0:Ptcp(Rela+PreC+Cmpl)|s1:WxY0(Conj+Cmpl+Pred+PreC)|s1:xQt0(Conj+PreO)|s2:xYqX(Nega+Pred)|s2:InfC(PreO+Time),D
Tanakh.Torah.Deuteronomy.23.1,s0:xYqX(Nega+Pred+Subj+Objc)|s1:WxY0(Conj+Nega+Pred+Objc),D
Tanakh.Torah.Deuteronomy.23.2,s0:xYqX(Nega+Pred+Subj+Cmpl),D
Tanakh.Torah.Deuteronomy.23.3,s0:xYqX(Nega+Pred+Subj+Cmpl)|s1:XYqt(Subj+Nega+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.23.4,s0:xYqX(Nega+Pred+Subj+Cmpl)|s1:XYqt(Subj+Nega+Pred+Cmpl+Time),D
Tanakh.Torah.Deuteronomy.23.5,s0:xQt0(Conj+Nega+Pred+Objc+Cmpl+Loca)|s0:InfC(PreS+Cmpl)|s0:WxQ0(Conj+Rela+Pred+Cmpl+Objc)|s0:InfC(PreO),D
Tanakh.Torah.Deuteronomy.23.6,s0:WxQX(Conj+Nega+Pred+Subj)|s0:InfC(Pred+Cmpl)|s1:WayX(Conj+Pred+Subj+Adju+Objc+Cmpl)|s2:xQtX(Conj+PreO+Subj),D
Tanakh.Torah.Deuteronomy.23.7,s0:xYq0(Nega+Pred+Objc+Time+Time),D
Tanakh.Torah.Deuteronomy.23.8,s0:xYq0(Nega+Pred+Objc)|s1:NmCl(Conj+PreC+Subj)|s2:xYq0(Nega+Pred+Objc)|s3:xQt0(Conj+PreC+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.23.9,s0:CPen(Frnt)|s0:xYq0(Rela+Pred+Cmpl)|s0:XYqt(Subj+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.23.10,s0:xYq0(Conj+Pred+Adju+Cmpl)|s1:WQt0(Conj+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.23.11,s0:xYqX(Conj+Pred+PreC+Subj)|s0:xYq0(Rela+Nega+Pred+PreC+Adju)|s1:WQt0(Conj+Pred+Cmpl)|s2:xYq0(Nega+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.23.12,s0:WQt0(Conj+Pred)|s0:InfC(Pred+Subj)|s0:Ellp(Conj)|s0:InfC(Pred+Subj)|s1:ZYq0(Pred+Cmpl)|s2:ZYq0(Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.23.13,s0:WXYq(Conj+Subj+Pred+PreC+Loca)|s1:WQt0(Conj+Pred+Cmpl+Loca),D
Tanakh.Torah.Deuteronomy.23.14,s0:WXYq(Conj+Subj+Pred+PreC+Adju)|s1:WQt0(Conj+Pred)|s1:InfC(PreS+Loca)|s2:WQt0(Conj+Pred+Cmpl)|s3:WQt0(Conj+Pred)|s4:WQt0(Conj+Pred+Objc),D
Tanakh.Torah.Deuteronomy.23.15,s0:Ptcp(Conj+Subj+PreC+Cmpl)|s0:InfC(PreO)|s0:InfC(Conj+Pred+Objc+Cmpl)|s1:WQtX(Conj+Pred+Subj+PreC)|s2:WxY0(Conj+Nega+Pred+Cmpl+Objc)|s3:WQt0(Conj+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.23.16,s0:xYq0(Nega+Pred+Objc+Cmpl)|s0:xYq0(Rela+Pred+Cmpl+Cmpl),D
Tanakh.Torah.Deuteronomy.23.17,s0:xYq0(Cmpl+Pred+Loca)|s0:xYq0(Rela+Pred+Cmpl)|s0:AjCl(Rela+PreC+Cmpl)|s1:xYq0(Nega+PreO),D
Tanakh.Torah.Deuteronomy.23.18,s0:xYqX(Nega+Pred+Subj)|s1:WxYX(Conj+Nega+Pred+Subj),D
Tanakh.Torah.Deuteronomy.23.19,s0:xYq0(Nega+Pred+Objc+Cmpl+Adju)|s1:NmCl(Conj+PreC+Subj),D
Tanakh.Torah.Deuteronomy.23.20,s0:xYq0(Nega+Pred+Cmpl+Objc)|s0:xYq0(Rela+Pred),D
Tanakh.Torah.Deuteronomy.23.21,s0:xYq0(Cmpl+Pred)|s1:WxY0(Conj+Cmpl+Nega+Pred)|s2:xYqX(Conj+PreO+Subj+Cmpl+Loca)|s2:Ptcp(Rela+Subj+PreC+Cmpl)|s2:InfC(PreO),D
Tanakh.Torah.Deuteronomy.23.22,s0:xYq0(Conj+Pred+Objc+Cmpl)|s1:xYq0(Nega+Pred)|s1:InfC(PreO)|s2:xYqX(Conj+Modi+PreO+Subj+Cmpl)|s3:WQtX(Conj+Pred+PreC+Subj),D
Tanakh.Torah.Deuteronomy.23.23,s0:WxY0(Conj+Conj+Pred)|s0:InfC(Pred)|s1:xYqX(Nega+Pred+PreC+Subj),D
Tanakh.Torah.Deuteronomy.23.24,s0:xYq0(Objc+Pred)|s0:WQt0(Conj+Pred)|s0:xQt0(Conj+Pred+Cmpl+Modi)|s0:xQt0(Rela+Pred+Adju),D
Tanakh.Torah.Deuteronomy.23.25,s0:xYq0(Conj+Pred+Cmpl)|s1:WQt0(Conj+Pred+Objc+Adju)|s2:WxY0(Conj+Cmpl+Nega+Pred),D
Tanakh.Torah.Deuteronomy.23.26,s0:xYq0(Conj+Pred+Cmpl)|s1:WQt0(Conj+Pred+Objc+Adju)|s2:WxY0(Conj+Objc+Nega+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.24.1,s0:xYqX(Conj+Pred+Subj+Objc)|s1:WQt0(Conj+PreO)|s2:MSyn(Conj+Pred)|s3:xYq0(Conj+Nega+Pred+Objc+Cmpl)|s4:xQt0(Conj+Pred+Cmpl+Objc)|s5:WQt0(Conj+Pred+Cmpl+Objc)|s6:WQt0(Conj+Pred+Cmpl)|s7:WQt0(Conj+PreO+Cmpl),D
Tanakh.Torah.Deuteronomy.24.2,s0:WQt0(Conj+Pred+Cmpl)|s1:WQt0(Conj+Pred)|s2:WQt0(Conj+Pred+PreC),D
Tanakh.Torah.Deuteronomy.24.3,s0:WQtX(Conj+PreO+Subj)|s1:WQt0(Conj+Pred+Cmpl+Objc)|s2:WQt0(Conj+Pred+Cmpl)|s3:WQt0(Conj+PreO+Cmpl)|s4:xYqX(Conj+Conj+Pred+Subj)|s4:xQt0(Rela+PreO+Supp+Cmpl),D
Tanakh.Torah.Deuteronomy.24.4,s0:xYqX(Nega+Pred+Subj)|s0:xQt0(Rela+PreO)|s0:InfC(Pred)|s0:InfC(PreO)|s0:InfC(Pred+Cmpl+PreC)|s0:xQt0(Conj+Pred)|s1:NmCl(Conj+PreC+Subj+Cmpl)|s2:WxY0(Conj+Nega+Pred+Objc)|s2:Ptcp(Rela+Subj+PreC+Cmpl+Objc),D
Tanakh.Torah.Deuteronomy.24.5,s0:xYqX(Conj+Pred+Subj+Objc)|s1:xYq0(Nega+Pred+Cmpl)|s2:WxY0(Conj+Nega+Pred+Cmpl+Adju)|s3:xYq0(PreC+Pred+Cmpl+Time)|s4:WQt0(Conj+Pred+Objc)|s4:xQt0(Rela+Pred),D
Tanakh.Torah.Deuteronomy.24.6,s0:xYq0(Nega+Pred+Objc)|s1:Ptcp(Conj+Objc+Subj+PreC),D
Tanakh.Torah.Deuteronomy.24.7,s0:xYqX(Conj+Pred+Subj)|s0:Ptcp(PreC+Objc+Cmpl)|s0:WQt0(Conj+Pred+Cmpl)|s0:WQt0(Conj+PreO)|s1:WQtX(Conj+Pred+Subj)|s2:WQt0(Conj+Pred+Objc+Cmpl),D
Tanakh.Torah.Deuteronomy.24.8,s0:ZIm0(Pred+Cmpl)|s0:InfC(Pred+Modi)|s0:InfC(Conj+Pred+Adju)|s0:xYqX(Rela+Pred+Objc+Subj)|s1:xQt0(Conj+PreO)|s1:xYq0(Pred)|s1:InfC(Pred),D
Tanakh.Torah.Deuteronomy.24.9,s0:InfA(Pred)|s0:xQtX(Rela+Pred+Subj+Cmpl+Loca)|s0:InfC(PreS+Cmpl),D
Tanakh.Torah.Deuteronomy.24.10,s0:xYq0(Conj+Pred+Cmpl+Objc)|s1:xYq0(Nega+Pred+Cmpl)|s1:InfC(Pred+Objc),D
Tanakh.Torah.Deuteronomy.24.11,s0:xYq0(Cmpl+Pred)|s1:WXYq(Conj+Subj+Pred+Cmpl+Objc+Cmpl)|s1:Ptcp(Rela+Subj+PreC+Cmpl),D
Tanakh.Torah.Deuteronomy.24.12,s0:NmCl(Conj+Conj+PreC+Subj)|s1:xYq0(Nega+Pred+Adju),D
Tanakh.Torah.Deuteronomy.24.13,s0:xYq0(Modi+Pred+Cmpl+Objc)|s0:InfC(Pred+Subj)|s1:WQt0(Conj+Pred+Adju)|s2:WQt0(Conj+PreO)|s3:WxYX(Conj+PreC+Pred+Subj+Adju),D
Tanakh.Torah.Deuteronomy.24.14,s0:xYq0(Nega+Pred+Objc)|s0:NmCl(Rela+PreC),D
Tanakh.Torah.Deuteronomy.24.15,s0:xYq0(Time+Pred+Objc)|s1:WxYX(Conj+Nega+Pred+Cmpl+Subj)|s2:AjCl(Conj+PreC+Subj)|s3:Ptcp(Conj+Cmpl+Subj+PreC+Objc)|s4:WxY0(Conj+Nega+Pred+Cmpl+Cmpl)|s5:WQtX(Conj+Pred+PreC+Subj),D
Tanakh.Torah.Deuteronomy.24.16,s0:xYqX(Nega+Pred+Subj+Adju)|s1:WXYq(Conj+Subj+Nega+Pred+Adju)|s2:Ellp(Subj+Adju)|s2:xYq0(Pred),D
Tanakh.Torah.Deuteronomy.24.17,s0:xYq0(Nega+Pred+Objc)|s1:WxY0(Conj+Nega+Pred+Objc),D
Tanakh.Torah.Deuteronomy.24.18,s0:WQt0(Conj+Pred)|s1:xQt0(Conj+PreC+Pred+Loca)|s2:WayX(Conj+PreO+Subj+Cmpl)|s3:Ptcp(Adju+Subj+PtcO)|s3:InfC(Pred+Objc),D
Tanakh.Torah.Deuteronomy.24.19,s0:xYq0(Conj+Pred+Objc+Loca)|s1:WQt0(Conj+Pred+Objc+Loca)|s2:xYq0(Nega+Pred)|s2:InfC(PreO)|s3:xYq0(PreC+Pred)|s4:xYqX(Conj+PreO+Subj+Cmpl),D
Tanakh.Torah.Deuteronomy.24.20,s0:xYq0(Conj+Pred+Objc)|s1:xYq0(Nega+Pred+Adju)|s2:xYq0(PreC+Pred),D
Tanakh.Torah.Deuteronomy.24.21,s0:xYq0(Conj+Pred+Objc)|s1:xYq0(Nega+Pred+Adju)|s2:xYq0(PreC+Pred),D
Tanakh.Torah.Deuteronomy.24.22,s0:WQt0(Conj+Pred)|s1:xQt0(Conj+PreC+Pred+Loca)|s2:Ptcp(Adju+Subj+PtcO)|s2:InfC(Pred+Objc),D
Tanakh.Torah.Deuteronomy.25.1,s0:xYqX(Conj+Pred+Subj+PreC)|s1:WQt0(Conj+Pred+Cmpl)|s2:WQt0(Conj+PreO)|s3:WQt0(Conj+Pred+Objc)|s4:WQt0(Conj+Pred+Objc),D
Tanakh.Torah.Deuteronomy.25.2,s0:WQt0(Conj+Pred)|s1:NmCl(Conj+PreC+Subj)|s2:WQtX(Conj+PreO+Subj)|s3:WQt0(Conj+PreO+Loca+Adju),D
Tanakh.Torah.Deuteronomy.25.3,s0:xYq0(Adju+PreO)|s1:xYq0(Nega+Pred)|s2:xYq0(Conj+Pred+Cmpl+Objc)|s2:InfC(PreO)|s3:WQtX(Conj+Pred+Subj+Cmpl),D
Tanakh.Torah.Deuteronomy.25.4,s0:xYq0(Nega+Pred+Objc)|s0:InfC(PreS),D
Tanakh.Torah.Deuteronomy.25.5,s0:xYqX(Conj+Pred+Subj+Modi)|s1:WQtX(Conj+Pred+Subj)|s2:NmCl(Conj+Subj+NCop+PreC)|s3:xYqX(Nega+Pred+Subj+Modi+PreC)|s4:XYqt(Subj+Pred+Cmpl)|s5:WQt0(Conj+PreO+Supp+Cmpl)|s6:WQt0(Conj+PreO),D
Tanakh.Torah.Deuteronomy.25.6,s0:MSyn(Conj+Pred)|s1:XYqt(Subj+Pred+Cmpl)|s1:xYq0(Rela+Pred)|s2:WxYX(Conj+Nega+Pred+Subj+Cmpl),D
Tanakh.Torah.Deuteronomy.25.7,s0:WxYX(Conj+Conj+Nega+Pred+Subj)|s0:InfC(Pred+Objc)|s1:WQtX(Conj+Pred+Subj+Cmpl+Cmpl)|s2:WQt0(Conj+Pred)|s3:ZQtX(Pred+Subj)|s3:InfC(Pred+Cmpl+Objc+Adju)|s4:xQtX(Nega+Pred)|s4:InfC(PreO),D
Tanakh.Torah.Deuteronomy.25.8,s0:WQtX(Conj+Pred+Cmpl+Subj)|s1:WQt0(Conj+Pred+Cmpl)|s2:WQt0(Conj+Pred)|s3:WQt0(Conj+Pred)|s4:xQt0(Nega+Pred)|s4:InfC(PreO),D
Tanakh.Torah.Deuteronomy.25.9,s0:WQtX(Conj+Pred+Subj+Cmpl+Adju)|s1:WQt0(Conj+Pred+Objc+Cmpl)|s2:WQt0(Conj+Pred+Cmpl)|s3:WQt0(Conj+Pred)|s4:WQt0(Conj+Pred)|s5:xYq0(Modi+Pred+Cmpl)|s5:xYq0(Rela+Nega+Pred+Objc),D
Tanakh.Torah.Deuteronomy.25.10,s0:WQtX(Conj+Pred+Subj+Cmpl)|s0:Ellp(Objc),D
Tanakh.Torah.Deuteronomy.25.11,s0:xYqX(Conj+Pred+Subj+Modi)|s1:WQtX(Conj+Pred+Subj)|s1:InfC(Pred+Objc+Cmpl)|s2:WQt0(Conj+Pred+Objc)|s3:WQt0(Conj+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.25.12,s0:WQt0(Conj+Pred+Objc)|s1:xYqX(Nega+Pred+Subj),D
Tanakh.Torah.Deuteronomy.25.13,s0:xYqX(Nega+Pred+PreC+Adju+Subj),D
Tanakh.Torah.Deuteronomy.25.14,s0:xYqX(Nega+Pred+PreC+Adju+Subj),D
Tanakh.Torah.Deuteronomy.25.15,s0:XYqt(Subj+Pred+PreC)|s1:XYqt(Subj+Pred+PreC)|s2:xYqX(Conj+Pred+Subj+Loca)|s2:Ptcp(Rela+Subj+PreC+Cmpl),D
Tanakh.Torah.Deuteronomy.25.16,s0:NmCl(Conj+PreC+Subj),D
Tanakh.Torah.Deuteronomy.25.17,s0:InfA(Pred)|s0:xQtX(Rela+Pred+Cmpl+Subj+Loca)|s0:InfC(PreS+Cmpl),D
Tanakh.Torah.Deuteronomy.25.18,s0:xQt0(Rela+PreO+Loca)|s0:Way0(Conj+Pred+Cmpl+Objc)|s0:Ptcp(Rela+PreC+Adju)|s1:AjCl(Conj+Subj+PreC)|s2:WxQ0(Conj+Nega+Pred+Objc),D
Tanakh.Torah.Deuteronomy.25.19,s0:MSyn(Conj+Pred)|s1:InfC(Pred+Subj+Cmpl+Cmpl+Loca)|s1:Ptcp(Rela+Subj+PreC+Cmpl+Objc)|s1:InfC(PreO)|s1:xYq0(Pred+Objc+Cmpl)|s2:xYq0(Nega+Pred),D
Tanakh.Torah.Deuteronomy.26.1,s0:WQt0(Conj+Pred)|s1:xYq0(Conj+Pred+Cmpl)|s1:Ptcp(Rela+Subj+PreC+Cmpl+Objc)|s2:WQt0(Conj+PreO)|s3:WQt0(Conj+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.26.2,s0:WQt0(Conj+Pred+Cmpl)|s0:xYq0(Rela+Pred+Cmpl)|s0:Ptcp(Rela+Subj+PreC+Cmpl)|s1:WQt0(Conj+Pred+Cmpl)|s2:WQt0(Conj+Pred+Cmpl)|s2:xYqX(Rela+Pred+Subj)|s2:InfC(Pred+Objc+Cmpl),D
Tanakh.Torah.Deuteronomy.26.3,s0:WQt0(Conj+Pred+Cmpl)|s0:xYq0(Rela+Pred+PreC)|s1:WQt0(Conj+Pred+Cmpl)|s2:ZQt0(Pred+Time+Cmpl)|s2:xQt0(Conj+Pred+Cmpl)|s2:xQtX(Rela+Pred+Subj+Cmpl)|s2:InfC(Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.26.4,s0:WQtX(Conj+Pred+Subj+Objc+Cmpl)|s1:WQt0(Conj+PreO+Cmpl),D
Tanakh.Torah.Deuteronomy.26.5,s0:WQt0(Conj+Pred)|s1:WQt0(Conj+Pred+Cmpl)|s2:NmCl(PreC+Subj)|s3:Way0(Conj+Pred+Cmpl)|s4:Way0(Conj+Pred+Cmpl+Adju)|s5:Way0(Conj+Pred+Loca+PreC),D
Tanakh.Torah.Deuteronomy.26.6,s0:WayX(Conj+Pred+Objc+Subj)|s1:Way0(Conj+PreO)|s2:Way0(Conj+Pred+Cmpl+Objc),D
Tanakh.Torah.Deuteronomy.26.7,s0:Way0(Conj+Pred+Cmpl)|s1:WayX(Conj+Pred+Subj+Objc)|s2:Way0(Conj+Pred+Objc),D
Tanakh.Torah.Deuteronomy.26.8,s0:WayX(Conj+PreO+Subj+Cmpl+Adju),D
Tanakh.Torah.Deuteronomy.26.9,s0:Way0(Conj+PreO+Cmpl)|s1:Way0(Conj+Pred+Cmpl+Objc),D
Tanakh.Torah.Deuteronomy.26.10,s0:MSyn(Conj+Time)|s1:xQt0(Intj+Pred+Objc)|s1:xQt0(Rela+Pred+Cmpl)|s1:Voct(Voct)|s2:WQt0(Conj+PreO+Cmpl)|s3:WQt0(Conj+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.26.11,s0:WQtX(Conj+Pred+Cmpl+Subj)|s0:xQtX(Rela+Pred+Cmpl+Subj)|s0:NmCl(Rela+PreC),D
Tanakh.Torah.Deuteronomy.26.12,s0:xYq0(Conj+Pred)|s0:InfC(Pred+Objc+Time)|s1:WQt0(Conj+Pred+Cmpl)|s2:WQt0(Conj+Pred+Loca)|s3:WQt0(Conj+Pred),D
Tanakh.Torah.Deuteronomy.26.13,s0:WQt0(Conj+Pred+Adju)|s1:ZQt0(Pred+Objc+Cmpl)|s2:WxQ0(Conj+Modi+PreO+Cmpl+Adju)|s2:xQt0(Rela+PreO)|s3:xQt0(Nega+Pred+Cmpl)|s4:WxQ0(Conj+Nega+Pred),D
Tanakh.Torah.Deuteronomy.26.14,s0:xQt0(Nega+Pred+Adju+Cmpl)|s1:WxQ0(Conj+Nega+Pred+Cmpl+Adju)|s2:WxQ0(Conj+Nega+Pred+Cmpl+Cmpl)|s3:ZQt0(Pred+Cmpl)|s4:ZQt0(Pred+Adju)|s4:xQt0(Rela+PreO),D
Tanakh.Torah.Deuteronomy.26.15,s0:ZIm0(Pred+Cmpl)|s1:WIm0(Conj+Pred+Objc)|s1:xQt0(Rela+Pred+Cmpl)|s1:xQt0(Conj+Pred+Cmpl),D
Tanakh.Torah.Deuteronomy.26.16,s0:Ptcp(Time+Subj+PtcO)|s0:InfC(Pred+Objc)|s1:WQt0(Conj+Pred)|s2:WQt0(Conj+Pred+Objc+Adju),D
Tanakh.Torah.Deuteronomy.26.17,s0:xQt0(Objc+Pred+Time)|s0:InfC(Pred+Cmpl+PreC)|s0:InfC(Conj+Pred+Cmpl)|s0:InfC(Conj+Pred+Objc)|s0:InfC(Conj+Pred+Cmpl),D
